status,message,corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
000,정상,00394732,에스비에프케이사모엠엔에이일호펀드,SBFKM&A[1]FUND,에스비에프케이사모엠엔에이일호펀드,,다까하시요시미,E,1101112264713,1078602545,서울특별시 영등포구 여의도동 교보증권빌딩,,,(02) 761-6162,(02) 761-6201,64999,20010619,06
000,정상,00394769,그레이스유동화전문유한회사,Grace Aseet Securitization Specialty Limited,그레이스유동화전문유한회사,,안철홍,E,1101140037166,1078611200,서울특별시 영등포구 여의도동,,,787-7480,784-9869,64999,20020116,12
000,정상,00119511,두산테크팩(주),"Doosan TechPack  Co., Ltd.",두산테크팩,,장영균,E,1101110029242,1078113523,서울특별시 영등포구 당산동5가 9-13,www.doosantechpack.co.kr,,02)3398-2825,02)2268-2130,23192,19560206,12
000,정상,00396581,"Fitch Ratings., Ltd ","Fitch Ratings., Ltd ","FitchRatings.,Ltd",,ARD Monro-Davies,E,,13628,서울특별시 영등포구 여의도동 26-4,http://www.fitchratings.com,,368-5332,368-5656,75993,19971203,12
000,정상,00396633,(주)농부가,nongbuga,농부가,,길덕한 ,E,1912110008320,6128114873,경상남도 통영시 도남동 521-9호,www.nongbuga.co.kr,,055-645-5369  02-383-5703  ,02-383-5703,47215,20011219,12
000,정상,00392868,(주)엠디에스프레이닝,(주)MDSplanning.co.kr,엠디에스프레이닝,,손재설,E,1101111490252,1058190451,서울특별시 마포구 서교동 396-166 서교빌딩 7층,mdsplanning.co.kr,,02-3141-2873,02-332-1652,2642,19971201,12
000,정상,00350330,제이씨피아이씨케이(주),JCPenney International Catalog Korea,제이씨피아이씨케이,,노수원,E,1101111947419,1148197929,서울특별시 서초구 잠원동 28-1 푸른빌딩 4층,www.jcpenneykorea.com,,02-547-6700,02-516-5009,47919,20000412,12
000,정상,00394918,아이비씨에스캐피탈(주),"IBCS Capital Co.,Ltd.",아이비씨에스캐피탈,,김홍길,E,1101112086034,1148603445,서울특별시 영등포구 여의도동 15-3 미주빌딩 4층,http://www.ibcscapital.com,,02-3775-1320,02-786-1328,64209,20001010,12
000,정상,00400936,엔바이오솔루션,enbiosolution,엔바이오솔루션,,장영호,E,1101111884231,1138159150,서울특별시 영등포구 여의도동 17-26 삼환까뮤빌딩 602호,www.enbiosol.com,,02-782-5642,,42600,20000221,12
000,정상,00466899," Pacificap Pacific Rim FI Fund, LLC"," Pacificap Pacific Rim FI Fund, LLC","PacificapPacificRimFIFund,LLC",,Kevin Kondo,E,,15092,"1132 Bishop Street, Suite 1810, Honolulu, Hawaii 96813, U.S.A.",,,808-385-1811,808-550-2933,64209,20031006,12
000,정상,00219316,(주)신우,,신우,,김용한,E,1101110611825,2118631602,서울특별시 강남구 논현동 227-3,,,02  -549 -2441,,,,
000,정상,00476513,CARLSON FUND MANAGEMENT COMPANY S.A,CARLSON FUND MANAGEMENT COMPANY S.A,CARLSONFUNDMANAGEMENTCOMPANYS.A,,Bjorn Carlson,E,,13274,서울특별시 중구 태평로1가 서울파이낸스센터빌딩 22층 스탠다드차타드 은행,,,02-750-6068,02-757-5144,64201,19900817,12
000,정상,00473181,Artisan Partners Limited Partnership,Artisan Partners Limited Partnership,ArtisanPartnersLimitedPartnership,,Janet D. Olsen,E,,801-48435,"875 East Wisconsin Avenue, Suite 800, Milwaukee, Wisconsin, 53202 USA",http://,,414-390-6100,414-390-6139,66192,19941208,12
000,정상,00472465,인탑도시개발 주식회사,intop.ltd,인탑도시개발,,정태갑,E,1101111184227,2148192165,서울특별시 서초구 반포4동 54-2 경전빌딩 2층,,,02-595-0094,02-595-1666,68122,19950804,12
000,정상,00145932,인터내쇼날한성,"INTERNATIONAL HANSUNG CO., LTD",인터내쇼날한성,,허기,E,1101110542690,102-81-21616,인천광역시 서구 가좌동 602-21,없슴.,,032-579-7782,032-579-7782,12000,19870901,08
000,정상,00371874,(주)나노텍코리아,Nanotechkorea.co.ltd,나노텍코리아,,전안수,E,1101110707129,1128124643,서울특별시 강남구 청담동 132-12,nanotechkorea.co.kr,,02-518-5100,02-518-6391,20202,19900625,12
000,정상,00473233,주식회사 엔에스엔,"NSN Co.,Ltd.",엔에스엔,,노경상,E,1101111334187,2118617046,서울특별시 서초구 양재동 208,,,02-547-7590,02-542-1268,46522,19961024,12
000,정상,00464518,케이비제일차유동화전문유한회사,"KB 1st Securitization Specialty Co., Ltd.",케이비제일차유동화전문유한회사,,유영진,E,1101140045151,,서울특별시 중구 남대문로2가 9-1,-,,02-2020-7567,02-2020-7550,64999,20031001,09
000,정상,00467490,현엔유동화전문유한회사,"HEC Securitization Specialty Co., Ltd.",현엔유동화전문유한회사,,이덕선,E,1101140045870,1078642208,서울특별시 영등포구 여의도동 16-3 ,,,02-787-6669,02-787-6692,64999,20031118,12
000,정상,00467074,도공제일차유동화전문유한회사,KHC 1st Securitization Specialty Co.,도공제일차유동화전문유한회사,,노영경,E,1101140045763,1048184112,서울특별시 중구 태평로2가 120,,,02-6263-8088,,64999,20031113,12
000,정상,00466604,엔크린제일차유동화전문유한회사,Enclean 1st Asset Securitization Specialty Co.,엔크린제일차유동화전문유한회사,,전은주,E,1101140045648,1048183961,서울특별시 중구 태평로2가 120,,,02-6263-8088,02-318-1588,64999,20031105,12
000,정상,00127893,(주)삼익주택,SAMICK COPORATION,삼익주택,,최신태,E,1101110090227,2208124089,서울특별시 강남구 역삼동 646-18,,,02-560-5300,02-560-5333,4111,19680618,12
000,정상,00208967,주식회사 한국에이비시스템,Koea Advaed Bake Sytem Co. Ltd.,한국에이비시스템,,한 규환,E,1942110014267,6098117874,경상남도 창원시 성산동 72,-,,0551-268-3521,0551-261-3340,30,19931230,12
000,정상,00371111,씨스코유통(주),,씨스코유통,,이학재,E,1101110175897,1148165373,서울특별시 서초구 청담동,,,3218-3366,3702-1979,52919,19750203,12
000,정상,00162753,한진건설(주),"HANJIN  ENGINEERING & CONSTRUCTION CO., LTD.",한진건설,,대표이사 박재영,E,1101110003189,2078124830,서울특별시 광진구 구의동 546-1,http://www.hjcnst.co.kr.,,02-450-8114,02-450-8101,41221,19680809,12
000,정상,00470379,(주)컴웨어,"comware co., ltd.",컴웨어,,임종균,E,1101111565344,1078164298,서울특별시 영등포구 당산동3가 385∼560,www.icomware.co.kr,,02-2631-4300 (111번),02-2675-4801,46510,19980714,12
000,정상,00465872,신보파트너제삼차유동화전문유한회사,"SHINBO PARTNER Ⅲ ABS Specialty Co.,Ltd.",신보파트너제삼차유동화전문유한회사,,차평준,E,1101140045557,107-86-41330,서울특별시 영등포구 여의도동 36-3,,,02-769-8472,,64999,20031029,02
000,정상,00472456,(주)넥스밸리,"nexvalley. co., ltd.",넥스밸리,,윤형돈,E,1101112326802,1078605412,서울특별시 용산구 한강로3가 16-60 한통빌딩 2층,http://www.nexvalley.com,,02-717-9812,02-717-9832,58221,20010906,12
000,정상,00468189,케이엔오제일차유동화전문 유한회사,,케이엔오제일차유동화전문유한회사,,이우덕,E,1101140046000,2148744646,서울특별시 서초구 서초동 1357-7,,,02-561-1131,02-561-1161,64999,20031125,12
000,정상,00265032,(주)아이소프트,,아이소프트,,이철호,E,1101111147192,2208104822,서울특별시 서초구 양재동 377-3 7층,www.isoft.co.kr,,02-3460-1610,02-508-5678,58221,19950413,12
000,정상,00241430,펜타컴퓨터주식회사,"Penta Computer  Co., Ltd.",펜타컴퓨터,,정진현,E,1101110529896,116-81-35351,서울특별시 영등포구 여의도동 23-3 하나증권빌딩 15층,www.penta.co.kr,,(02)769-9700,(02) 7845550,58221,19870508,12
000,정상,00237233,(주)쎈서스,"SENSUS.CO.,LTD",쎈서스,,김종남,E,1101111195597,214-81-93295,서울특별시 서초구 서초동 1603-65,www.sensus.co.kr,,522-6471,522-6475,14112,19951001,12
000,정상,00124939,삼강건설주식회사,samkang instrustion co.,삼강건설,,김태수,E,1748110000903,515-81-00699,경상북도 의성군 의성읍 도서리 101-6,무,,053-324-0057,053-324-5894,41221,19731122,12
000,정상,00237835,주식회사 삼일티앤씨,SAMIL T & C,삼일티앤씨,,강    제    호,E,1746110003711,506-81-06549,경상북도 포항시 남구 대잠동 48-46,,,(0562) 273-3131,(0562) 273-3130,52915,19830613,12
000,정상,00108384,주식회사 뉴욕제과,NewYork Bakery,뉴욕제과,,김정기,E,1341110004741,123-81-005200,경기도 안양시 동안구 관양동 799번지,,,0343-423-5121,0343-423-5127,10712,19770422,12
000,정상,00295103,(주)영원네트워크,Youngwon Network Inc.,영원네트워크,,석  갑  주,E,1101111023350,1058163594,서울특별시 마포구 합정동 414-3,youngwonnetwork.co.kr,,02)333-6606,02)336-8651,42,19940329,12
000,정상,00291824,INTERNATIONAL FINANCE CORPORATION,INTERNATIONAL FINANCE CORPORATION,INTERNATIONALFINANCECORPORATION,,JAMES D. WOLSENSOHN,E,,000797,"2121 Pennsylvania Avenue, N.W.,Washington D.C., 20433 USA",,,1 202 473 0443,,99009,19560720,12
000,정상,00235545,주식회사 에이치에이피,H.A.P Co. Ltd,에이치에이피,,지재관,E,1348110004721,124-81-34601,경기도 화성군 봉담면 와우리 27-1,해당없슴,,0331-222-1310,0331-222-5877,29199,19870127,12
000,정상,00164894,현대창업투자주식회사,Hyundai Venture Capital Inc.,현대창업투자,,이택수,E,1648110003507,312-81-08336,서울특별시 강남구 삼성동 141-35 남경빌딩 7층,www.hdventure.co.kr,,02-3149-0100,02-3129-0097,64999,19900703,12
000,정상,00258485,구삼제강 주식회사,"Gusan steel MFG.CO.,LTD",구삼제강,,주 현 만,E,,133-81-25144,경기도 시흥시 정왕동 1377-5 시화공단 3차 606호,,,0345)497-9393,0345)497-9300,24213,19951026,12
000,정상,00105077,극동개발주식회사,극동 C.C (gdong country club),극동개발,,황 병 관,E,1154110001075,127-81-11887,경기도 포천군 화현면 810-27,,,0357)533-0701,0357)531-3466,91121,19860726,12
000,정상,00193416,주식회사 미켈란젤로,"MICHELANGELO CO.,LTD",미켈란젤로,,황   규   인,E,,122-81-52068,인천광역시 부평구 청천동 397-3,WWW. michelangelo.co.kr,,032)515-1771,032)526-8164,14111,19970101,12
000,정상,00230522,(주)우림,WOOLIM.CO.LTD,우림,,심영섭,E,1345110015857,135-81-15394,경기도 용인시 기흥읍 구갈리,www.woolim.com,,3488-6791,3488-6897,68119,19950411,12
000,정상,00227829,중진건설주식회사,"JOONG JIN CONSTRUCTION CO,.LTD.",중진건설,,정학진,E,1101110869292,214-81-46448,서울특별시 서초구 서초동 1597-2,,,(02)3472-0411,(02)3472-0415,42,19920622,12
000,정상,00263256,주식회사 대초종합건설,"Dae-Cho Construction Co., Ltd.",대초종합건설,,정  순  선,E,,622-81-01792,경상남도 김해시 삼정동 646-15번지,,,(0525)321-0678,(0525)337-4339,41221,19920915,12
000,정상,00241786,정진 아이.엔.디 주식회사,"JUNGJIN INDUSTRY CO., LTD.",정진아이.엔.디,,배   문   한,E,1244110023870,513-81-10395,경상북도 구미시 공단동 321-14,,,(0546) 464-6900,(0546) 464-6904,17123,19960409,12
000,정상,00239152,아태산업 주식회사,"ATAE IND.CO.,LTD",아태산업,,박정윤,E,1101110397607,214-81-15950,서울특별시 서초구 서초동 1337-20 아태빌딩 5층,,,3472-2050,3472-2051,68112,19900201,12
000,정상,00256247,신광개발(주),,신광개발,,양희순,E,2013110005537,4168109883,전라남도 순천시 조례동 1722-6,,,0661-724-6930,,,,12
000,정상,00164168,해성산업(주),,해성산업,,박선영,E,1846110004634,6228102281,서울특별시 종로구 수송동 146-12 대림B/D,,,739-1541,,,,12
000,정상,00259101,(주)성신,,성신,,임태석,E,1801110038695,6038129464,부산광역시 사하구 하단동 494-1,,,053-772-8870,,,,12
000,정상,00262150,동림산업(주),,동림산업,,유병기,E,1201110019796,1378102314,인천광역시 중구 신흥동3가 29-8,,,032-888-3878,,,,12
000,정상,00223902,반도환경개발주식회사,"BANDO ENVIRMENTAL PLANNING & CONSTRUCTION CO., LTD.",반도환경개발,,박재숙,E,1101110388797,211-81-37654,경기도 용인시 김량장동 334-2,,,02-575-1101,02-575-7911,41226,19841226,12
000,정상,00208356,동호전자주식회사,"DONG HO ELECTRONICS CO., LTD.",동호전자,,이 영 희,E,0000000000000,312-81-13082,충청남도 천안시 수신면 장산리 324-1번지,,,0417)552-7461,0417)552-0681,2629,19921231,12
000,정상,00319573,(주)온라인 잉글리쉬,online english,온라인잉글리쉬,,박종관,E,1101111909617,2208180607,서울특별시 강남구 역삼동 702-10 아남타워 1818호,http://www.online-english.com,,02-2009-2663,02-2009-2664,63991,20000316,12
000,정상,00319050,(주)정현인터넷,junghyun interney.co.kr,정현인터넷,,이규성,E,1101111907843,2208181061,서울특별시 강남구 역삼동 711-1,www.bubsa.co.kr,,02-562-1586,,63991,20000315,12
000,정상,00315896,AURIOL INVESTMENT LIMITED,AURIOL INVESTMENT LIMITED,AURIOLINVESTMENTLIMITED,,MR COLIN PAUL SEAH,E,,008163,"LOT H, LEVEL 7, WISMA OCEANIC, JALAN OKK AWANG BESAR, 87007 F.T. LABUAN, MALAYSIA",,,6087-416-518,6087-417-655,99009,19971024,12
000,정상,00294052,(주)코포텍,"KOFO TEC.,LTD.",코포텍,,송두일,E,1159110021817,1288138593,서울특별시 서초구 서초동 1627-1 교대벤처빌딩 6층,HTTP://KOFOTEC.CO.KR,,02-3474-0076,02-3474-0418,25112,19990329,12
000,정상,00311182,라시벤쳐 인베스트먼트,Rasi Venture Investments(L). LTD.,라시벤쳐인베스트먼트,,김석기,E,,8643,경기도 고양시 일산구 백석동 증권예탁원 국제부 ,,,0344-900-7125(852-2521-3661),02-784-6563,64209,19950906,12
000,정상,00311191,비스티온 인터내셔날 홀딩스 잉크,"Vesteon International Holdings, Inc.",비스티온인터내셔날홀딩스잉크,,Craig Maulhauser,E,,38-3454928,"550 Autoclub Drive, Dearborn, Michigan, U.S.A.",,,(313)323-2320,(313) 337-9591,30121,19990219,06
000,정상,00311225,포드 모터 컴퍼니,Ford Motor Company,포드모터컴퍼니,,William C. Ford Jr.,E,,000382,"The American Road, Dearborn, Michigan, U.S.A.",,,772-4000,772-4001,30121,19030101,01
000,정상,00311243,프로몬토리아 코리아 홀딩스 II,Promontoria Korea Holdings II Ltd.,프로몬토리아코리아홀딩스II,,마크 네포런트,E,,311396,"c/o Deutsche Int'l, George's Dock House, Int'l Financial Services Center, Dublin 1, Ireland",,,345-949-005(Ireland),,64999,19990825,12
000,정상,00202875,국민콘크리트공업주식회사,KookMin Concrete Corporation,국민콘크리트공업,,이경우,E,1156110008697,128-81-14553,경기도 파주시 교하면 교하리 32-1,없음.,,02-3450-4400,02-3450-4444,23322,19930716,02
000,정상,00315674,보스톤트러스트벌처펀드,BostonTrustVultureFund,보스톤트러스트벌처펀드,,김윤방,E,1101111859151,1208199335,서울특별시 강남구 대치동 946-14,,,02-3452-2233,02-539-1818,64992,20000121,12
000,정상,00221472,쥬리아개발(주),"JULIA DEVELOPMENT CO., LTD.",쥬리아개발,,박공민,E,1101110217045,109-81-39306,서울특별시 강서구 등촌동 656-54,,,3660-3000,3661-3302,46443,19770726,12
000,정상,00154347,태평양생명보험(주),"Pacific Life Insurance Co., Ltd.",태평양생명보험,,하명래,E,1101110642078,220-81-01785,서울특별시 강남구 역삼동 705-9,www.pli.co.kr,,02-3458-0032,02-3458-0392,65110,19890804,03
000,정상,00314709,(주)월드바이오테크,"World Bio Tech Co.,Ltd.",월드바이오테크,,문양환,E,1801110320183,6058137276,부산광역시 동구 초량동 1205-1 교원공제회관 401호,http://www.worldbiotech.net,,051-466-3663,051-467-9777,64992,20000414,12
000,정상,00319874,(주)네오팬넷,NEOPANNET,네오팬넷,,김범태,E,1101111702475,1088117615,서울특별시 동작구 상도5동 126-15 평우빌딩,www.threestock.com,,(02)825-8740,02-817-1852,63991,19990525,12
000,정상,00319917,(주)중산엔피아,JoongSan Energy Utopia,중산엔피아,,이 갑 산,E,1101111993389,2148661099,서울특별시 서초구 서초동 1339-9 논노빌딩 7층 700호,www.joongsan.com(처리중),,02-3487-3311,02-3487-3135,292,20000610,12
000,정상,00216364,금성정밀주식회사,,금성정밀,,안용해,E,1243110019342,134-81-00447,경기도 안산시 성곡동 637-9,,,0345-491-9611,0345-491-9500,30,19870501,12
000,정상,00311678,The Korean Investment Fund,The Korean Investment Fund,TheKoreanInvestmentFund,,Edmund P. Bergan. Jr,E,,134,Alliance Capital Management 1345 New York,,,02-2004-1363,02-2004-1016,64209,19911101,12
000,정상,00236517,에섹 한국 주식회사,ESEC korea ltd,에섹한국,,"박원호,김창순",E,1101111108681,211-86-06438,서울특별시 강남구 논현동 81-12(서울빌딩 3층),,,02-512-2327,02-512-0869,46510,19941214,02
000,정상,00112183,강원도시가스주식회사,,강원도시가스,,유춘재,E,1401110002010,221-81-02394,강원도 춘천시 후평동 311번지 8호,없음,,(0361)258-8812,(0361)258-8899,35200,19840221,12
000,정상,00312127,(주)나이스칩,"NICECHIP Co., Ltd.",나이스칩,,이 경 규,E,1101111914799,2208181402,서울특별시 강남구 역삼동 702-10 아남타워 2007호,http://www/.nicechip.com,,02-2009-2699,02-2009-2698,63991,20000322,12
000,정상,00312136,(주)지오스페이스,GEOSPACE CO.LTD,지오스페이스,,차 수환,E,1101110506521,1148146401,서울특별시 서초구 반포4동 59-4호 송원빌딩 6층,,,02-3480-9829,02-536-2508,42,19870510,12
000,정상,00261294,해주종합개발(주),Hae Joo Development,해주종합개발,,정 해 택,E,1101110787006,117-81-19145,서울특별시 양천구 목6동 909-6 우방프라자 5층,www.haejoo.co.kr,,02-654-4530,02-654-4560,4111,19910613,12
000,정상,00410571,비제이집짓는사람들(주),-,비제이집짓는사람들,,안의철,E,1101110765581,2098110496,서울특별시 영등포구 여의도동 15-13,-,,02-2197-7010,02-786-6424,4111,19910329,12
000,정상,00249052,이수파이낸스(주),"ISU Finance co., Ltd.",이수파이낸스,,이종대,E,1101111443558,114-81-80184,서울특별시 서초구 반포동 112-4,,,590-6658,595-1191,66199,19970723,12
000,정상,00361868,새한아이티(주),"SAEHAN IT Co., Ltd",새한아이티,,김광,E,1101111676878,2208160197,서울특별시 강남구 삼성동 119-9 경산빌딩 3층,www.sitc.co.kr,,02-567-8190,02-563-7088,58221,19990407,12
000,정상,00411233,주식회사청원건설,"chungwonconstruct.co.,ltd",청원건설,,최정수,E,1101110583644,3088108550,충청남도 천안시 성정동 660-7,,,041-577-3064,,41129,19880801,12
000,정상,00238700,태원산업주식회사,"TAE WON INDUSTRY CO.,LTD",태원산업,,이진우,E,2150110002054,403-81-11350,전라북도 익산시 왕궁면 흥암리 560-1,taewon-is.co.kr,,(0653)832-6100,(0653)832-6109,30,19950413,12
000,정상,00301714,진양건설(주),JJN YANG GUN SEAL CO.ITED,진양건설,,허원행,E,1345110029866,135-81-28259,경기도 고양시 일산구 주엽동 19,WGIANG@CHOLIAN.NET,,0344-908-7373,0344-908-7373,42,19980908,12
000,정상,00146074,일동제관공업주식회사,"IL DONG CAN MFG.,LTD",일동제관공업,,허남수,E,1311110006287,129-81-06231,경기도 성남 중원 상대원 333-2,WWW.IDCAN.CO.KR,,031-733-2100,031-741-3994,25912,19731204,12
000,정상,00371236,스페이스테크놀로지(주),"Spacetechnologies co.,ltd",스페이스테크놀로지,,강경호,E,1152110030268,1328130417,서울특별시 강남구 대치동 945-1 홍우빌딩 8층,www.stc21.com,,02-6230-8114,02-6230-8130,26211,19990427,12
000,정상,00103459,한별텔레콤(주),"Hanbyul telecom. Co., Ltd ",한별텔레콤,,김병준,E,1243110017792,1338117455,서울특별시 송파구 문정동 150-25 진현빌딩 3층,www.hbtel.com,,02)2140-5200,02)448-6379,2629,19821216,12
000,정상,00229562,주식회사 한솔코아,"hansolcore, co.ltd",한솔코아,,전오식,E,1101110613936,128-81-20716,경기도 고양시 일산구 주엽동 72-2,없슴,,031-915-0811,031-914-2742,68112,19890308,12
000,정상,00135449,승우무역(주),"SEUNGWOO TRADING CO,LTD",승우무역,,강태승,E,1101110264038,201-81-37526,서울특별시 중구 명동 2가 33-1,SEUNGWOO.CO.KR,,757-4471,755-4214,13213,19791123,12
000,정상,00139348,와우컴(주),WOW.COM,와우컴,,이정훈,E,1101110068406,113-81-07180,경기도 안산시 초지동 659-1,,,031-494-5959,,13213,19660614,12
000,정상,00408734,에셀종합건설(주),EZEL Construction Co. LTD.,에셀종합건설,,윤재기,E,1101111677206,2148631765,서울특별시 서초구 서초동,,,02-582-3046,02-582-3049,41112,19990429,12
000,정상,00372907,주식회사 유티아이테크,"U.T.I Tech co., Ltd",유티아이테크,,최철균,E,1101111958862,119-81-37950,경기도 화성군 양감면 정문리 326-4,없음,,031) 354-9131,031) 354-9130,263,20000503,12
000,정상,00358262,주식회사 삼일화섬,"samil chemical co.,ltd",삼일화섬,,이인식,E,1743110000903,509-81-03099,경상북도 군위군 산성면 화전리 301,,,054-383-4700,054-383-1266,4610,19961002,12
000,정상,00140849,주식회사 영신,YOUNG SHIN CO.LTD,영신,,김봉환,E,1701110014184,503-81-17300,대구광역시 달서구 갈산동 358-112,,,053-582-0881,053-582-0884,22211,19810101,12
000,정상,00202325,성창섬유주식회사,,성창섬유,,성낙중,E,1741110007523,514-81-16844,대구광역시 달성 논공 금포 951-2,,,053-616-5500,053-616-5004,13109,19931125,12
000,정상,00192994,(주)보림콘크리트,Borim Company,보림콘크리트,,김창진,E,1953110000164,611-81-00736,경상남도 합천군 용주면 방곡리 560-1,,,055-931-0700,055-932-0770,23322,19850702,12
000,정상,00362982,(주)삼원종합건설,SAMWON CONSTRUCTION CO.LTD,삼원종합건설,,김상호,E,1412110001712,224-81-02302,경기도 안양시 만안구 안양2동 16-3,,,031-473-7373,031-473-6407,41112,19790801,12
000,정상,00363361,(주)스타트텔레콤,"START TELECOM CO., LTD",스타트텔레콤,,한종태,E,1341110059332,1388116320,경기도 안양시 동안구 관양1동 1443-1,www.starttel.co.kr,,(031) 382-2588,(031) 382-3916,26294,19980318,12
000,정상,00397571,주식회사 제미로,ZEMIRO.INC,제미로,,문영주,E,1101112010174,2118661329,서울특별시 강남구 논현동 91-6,WWW.ZEMIRO.CON,,511-6400,548-7906,90199,20000628,12
000,정상,00356264,(주)이동상역,LEEDONG CORPORATION,이동상역,,이종호,E,1101110587737,205-81-17600,서울특별시 성동구 용납동 236-3,.,,02-2242-4822,02-2247-0503,46800,19880823,12
000,정상,00310129,구본그래픽스 주식회사,KUBONGRAPHICS.CO.LTD,구본그래픽스,,유영근,E,1350110057999,133-81-26352,경기도 안산시 목내동 476 반월공단 13블럭 7호,,,031-499-3778,031-499-3780,20491,19940801,12
000,정상,00223452,동헌산업주식회사,DONG HUN INDUSTRIAL COMPANY LIMITED,동헌산업,,정두철,E,1801110133734,622-81-00487,부산광역시 강서구 지사동 134-2,,,051)972-8700,051)972-8945,23322,19921013,12
000,정상,00357041,(주)에지텍,"EDGE TECH CO., LTD",에지텍,,김성주,E,1101111421306,117-81-19510,서울특별시 금천구 가산동 327-24 대륭테크노타운 I 605호,www.edgetech.co.kr,,02)3283-0001,02)862-3001,2642,19970601,12
000,정상,00369921,(주)엡스이공일산업,fs201,엡스이공일산업,,이명종,E,1201110072190,1228162872,인천광역시 부평구 부평동 204-10 안국빌딩 3층,fs201mail.co.kr,,02)761-5201,02)783-9028,6822,20000809,12
000,정상,00349866,하나로제오차유동화전문유한회사,"Hanaro 5th Securitization Specialty, L.L.C.",하나로제오차유동화전문유한회사,,송임경,E,1101140033297,104-81-60032,서울특별시 중구 태평로2가 120,,,02-756-0505,02-318-1588,64999,20010216,10
000,정상,00351764,농협중앙회제삼차유동화전문 유한회사,"NACF-3 ABS Specialty Co., Ltd.",농협중앙회제삼차유동화전문유한회사,,전수영,E,1101140033578,104-81-60463,서울특별시 중구 충정로1가 75,,,02-397-5545,02-397-6590,64999,20010309,08
000,정상,00353300,한빛제육차유동화전문유한회사,"HANVIT-6 ABS Specialty, Co., Ltd.",한빛제육차유동화전문유한회사,,정민자,E,1101140033651,104-81-60712,서울특별시 중구 회현동1가 203,hanvitbank.co.kr,,02-2002-3421,02-2002-5640,64999,20010319,12
000,정상,00258290,(주)신세영,"SEAN SE.YOUNG.CO.,LTD",신세영,,조양제,E,1801110193879,606-81-59050,부산광역시 사상구 괘법동 561-7,,,051-323-5777,051-324-0711,46413,19951110,12
000,정상,00365703,대일성업(주),"Daeil imdustiral CO.,LTD",대일성업,,정태모,E,1101110433485,2058115785,서울특별시 동대문구 장안동 429-2,-,,02)2248-0252,02)2248-4185,1322,19860728,12
000,정상,00354211,크레디피아제구차유동화전문유한회사,Credipia 9th Asset Securities Speciality L.L.C,크레디피아제구차유동화전문유한회사,,이재정,E,1101140033718,104-81-60798,서울특별시 중구 다동 39,,,02-3455-2522,02-3455-2996,64999,20010322,11
000,정상,00357175,크레디피아제십일차유동화전문유한회사,Credipia 11th Asset Securitization Specialty Co.,크레디피아제십일차유동화전문유한회사,,이재정,E,1101140033833,107-81-98196,서울특별시 영등포구 여의도동 36-3,,,02-768-7909,02-784-9869,64999,20010403,11
000,정상,00357184,크레디피아제십이차유동화전문유한회사,Credipia 12th Asset Securitization Specialty Co.,크레디피아제십이차유동화전문유한회사,,이재정,E,1101140033825,107-81-98202,서울특별시 영등포구 여의도동 36-3,,,02-768-7909,02-784-9869,64999,20010403,11
000,정상,00359881,삼성프론티어제삼차유동화전문유한회사,"Samaung Frontier 3rd Securitization Specialty Co.,Ltd.",삼성프론티어제삼차유동화전문유한회사,,편석순,E,1101140033908,107-81-98615,서울특별시 영등포구 여의도동 36-3,,,726-7153,726-7090,64999,20010416,10
000,정상,00370662,(주)선명종합건설,seonmyoung complex construction.co.ltd,선명종합건설,,이 완 호,E,1448110001030,2288101794,강원도 태백시 황지동 95-8번지,smcoltd co.kr,,033-552-7881,033-553-1383,41112,19960816,12
000,정상,00234041,(주)한국휘슬러,,한국휘슬러,,김천웅,E,1101111534331,,서울특별시 강남구 논현동 200,,,02  -546 -5851,,,,
000,정상,00157274,컴팩코리아 주식회사,Compaq Korea Limited,컴팩코리아,,강성욱,E,1101110557772,116-81-35730,서울특별시 강남구 삼성동 159-1 무역센터아셈타워 20층,www.mycompaq.co.kr,,02)6002-2771,02)6002-2762,46510,19880114,12
000,정상,00259563,주식회사 광우,"Kwang Woo co., Ltd",광우,,권영길,E,1201110039801,125-81-19734,경기도 평택시 모곡동 441-10,,,032-818-1171,032-815-3440,29132,19870305,12
000,정상,00199979,동화종합건설(주),"DONGHWA CONSTRUCTION CO., LTD.",동화종합건설,,서석해,E,1115110002497,127-81-05750,경기도 의정부시 의정부동 531-3,www.donghwa.com,,031-875-23333,031-829-0007,41112,19800604,12
000,정상,00187646,한국캐스트롤 주식회사,Castrol Korea Ltd.,한국캐스트롤,,강옥형,E,1101110580971,211-81-87590,서울특별시 강남구 역삼동 830-67 유성빌딩 3층,,,02)554-0434,02)557-9402,19221,19841205,12
000,정상,00369198,(주)서원인더스트리,,서원인더스트리,,이강현,E,1101111420241,2028159260,경기도 포천시 설운동 462,-,,031-541-8277,-,13229,19970529,12
000,정상,00351986,(주)에프아이티아시아,FIT-ASIA,에프아이티아시아,,김형모,E,1101111746374,105-86-01948,서울특별시 강남구 삼성동 159-1 아셈35층,WWW.FIT-ASIA.CO.KR,,(02)6001-2100,(02)6001-2101~2,58221,19990803,12
000,정상,00293938,주식회사 에스지아이,없음,에스지아이,,홍금선,E,1101110746614,114-81-40542,서울특별시 강남구 청담동 53-8 은성빌딩,없음,,02-501-2755,02-518-2018,9699,19910129,12
